2214951, 1036144
8952289, 1037165
11991808, 107843
12905918, 1044632
16562319, 1044215
15813996, 1074358
10773086, 105371
10885138, 1044731
10592185, 102421
9156462, 1043902
4863668, 1033744
4932881, 1034138
10871340, 102632
15535831, 1064868
1753840, 1036418
10734207, 102834
11861913, 101232
10871345, 102630
8936062, 1037096
11914124, 101385
11842121, 100354
4558437, 1034928
10592251, 102492
15743498, 1064128
15767277, 1065253
11884636, 101362
10908352, 102690
11914125, 101387
8246645, 1036777
10637327, 102542
12408094, 1044563
10773072, 105377
15566590, 1065067
11917032, 101837
15743497, 1064126
10592231, 102489
12754767, 1044601
10592261, 102440
10710426, 102788
10592268, 102443
10606658, 102511
10606657, 102514
15566579, 1065049
10592188, 102386
15743503, 1064130
11688253, 1044422
11235051, 1044697
10637320, 102549
15788749, 1069512
15566585, 1065059
16562296, 1036005
5330013, 1033611
12754766, 1044599
11917008, 101840
15693978, 1065113
11882251, 100321
11155718, 1044322
10773095, 105386
4875612, 1033827
10734184, 102811
4558183, 1034964
